pair	pp	group	sentence	spk_thisTrial	voice	wavfile	trial	rating	rt	participant	voiceC	trialC	recognition	simRatingPair
3_19	3	FALSE	19	19	other	spk19_19.wav	117	3	0.971284151077	3	0.5	-0.0104602510460251	2.16666666666667	2.1
3_19	3	FALSE	1	19	other	spk19_1.wav	173	1	0.318987131119	3	0.5	0.223849372384937	2.16666666666667	2.1
3_19	3	FALSE	27	19	other	spk19_27.wav	105	1	0.20379781723	3	0.5	-0.0606694560669456	2.16666666666667	2.1
3_3	3	FALSE	29	3	self	spk3_29.wav	125	2	2.9090628624	3	-0.5	0.0230125523012552	2.16666666666667	1.5
3_3	3	FALSE	17	3	self	spk3_17.wav	18	2	1.79044103622	3	-0.5	-0.424686192468619	2.16666666666667	1.5
3_3	3	FALSE	51	3	self	spk3_51.wav	83	2	2.72595906258	3	-0.5	-0.152719665271967	2.16666666666667	1.5
3_3	3	FALSE	10	3	self	spk3_10.wav	213	2	2.23972201347	3	-0.5	0.391213389121339	2.16666666666667	1.5
3_3	3	FALSE	55	3	self	spk3_55.wav	2	4	5.21560811996	3	-0.5	-0.49163179916318	2.16666666666667	1.5
3_3	3	FALSE	25	3	self	spk3_25.wav	63	1	2.35740399361	3	-0.5	-0.236401673640167	2.16666666666667	1.5
3_3	3	FALSE	20	3	self	spk3_20.wav	69	1	2.70899891853	3	-0.5	-0.211297071129707	2.16666666666667	1.5
3_3	3	FALSE	52	3	self	spk3_52.wav	21	4	1.00528097153	3	-0.5	-0.412133891213389	2.16666666666667	1.5
3_3	3	FALSE	50	3	self	spk3_50.wav	57	2	4.01030516624	3	-0.5	-0.261506276150628	2.16666666666667	1.5
3_3	3	FALSE	3	3	self	spk3_3.wav	229	2	1.40642404556	3	-0.5	0.4581589958159	2.16666666666667	1.5
3_3	3	FALSE	54	3	self	spk3_54.wav	171	2	0.91999912262	3	-0.5	0.215481171548117	2.16666666666667	1.5
3_3	3	FALSE	6	3	self	spk3_6.wav	132	2	3.27728009224	3	-0.5	0.0523012552301255	2.16666666666667	1.5
3_3	3	FALSE	5	3	self	spk3_5.wav	61	2	3.76307702065	3	-0.5	-0.244769874476987	2.16666666666667	1.5
3_3	3	FALSE	1	3	self	spk3_1.wav	178	3	0.754688024521	3	-0.5	0.244769874476987	2.16666666666667	1.5
3_3	3	FALSE	36	3	self	spk3_36.wav	162	2	2.65907502174	3	-0.5	0.177824267782427	2.16666666666667	1.5
3_3	3	FALSE	56	3	self	spk3_56.wav	42	2	1.40640306473	3	-0.5	-0.324267782426778	2.16666666666667	1.5
3_3	3	FALSE	31	3	self	spk3_31.wav	137	1	1.73842191696	3	-0.5	0.0732217573221757	2.16666666666667	1.5
3_3	3	FALSE	22	3	self	spk3_22.wav	22	3	4.32838582993	3	-0.5	-0.407949790794979	2.16666666666667	1.5
3_3	3	FALSE	30	3	self	spk3_30.wav	192	3	1.80562806129	3	-0.5	0.303347280334728	2.16666666666667	1.5
3_3	3	FALSE	11	3	self	spk3_11.wav	110	3	1.27246999741	3	-0.5	-0.0397489539748954	2.16666666666667	1.5
3_3	3	FALSE	13	3	self	spk3_13.wav	168	2	0.853312969208	3	-0.5	0.202928870292887	2.16666666666667	1.5
3_3	3	FALSE	45	3	self	spk3_45.wav	29	1	1.68762683868	3	-0.5	-0.378661087866109	2.16666666666667	1.5
3_3	3	FALSE	39	3	self	spk3_39.wav	74	1	0.720665216446	3	-0.5	-0.190376569037657	2.16666666666667	1.5
3_3	3	FALSE	35	3	self	spk3_35.wav	116	1	0.887876033783	3	-0.5	-0.0146443514644352	2.16666666666667	1.5
3_3	3	FALSE	24	3	self	spk3_24.wav	157	3	1.15484499931	3	-0.5	0.156903765690377	2.16666666666667	1.5
3_3	3	FALSE	19	3	self	spk3_19.wav	222	2	0.685122013092	3	-0.5	0.428870292887029	2.16666666666667	1.5
3_3	3	FALSE	48	3	self	spk3_48.wav	149	2	1.25558900833	3	-0.5	0.123430962343096	2.16666666666667	1.5
3_3	3	FALSE	26	3	self	spk3_26.wav	13	1	1.38810110092	3	-0.5	-0.445606694560669	2.16666666666667	1.5
3_3	3	FALSE	14	3	self	spk3_14.wav	188	3	2.32488298416	3	-0.5	0.286610878661088	2.16666666666667	1.5
3_3	3	FALSE	43	3	self	spk3_43.wav	109	2	2.85895490646	3	-0.5	-0.0439330543933054	2.16666666666667	1.5
3_3	3	FALSE	9	3	self	spk3_9.wav	163	3	1.65654087067	3	-0.5	0.182008368200837	2.16666666666667	1.5
3_3	3	FALSE	53	3	self	spk3_53.wav	190	2	1.40614008904	3	-0.5	0.294979079497908	2.16666666666667	1.5
3_3	3	FALSE	58	3	self	spk3_58.wav	230	2	2.30770277977	3	-0.5	0.46234309623431	2.16666666666667	1.5
3_3	3	FALSE	49	3	self	spk3_49.wav	59	2	3.22742700577	3	-0.5	-0.253138075313807	2.16666666666667	1.5
3_3	3	FALSE	28	3	self	spk3_28.wav	155	2	2.55741810799	3	-0.5	0.148535564853556	2.16666666666667	1.5
3_3	3	FALSE	47	3	self	spk3_47.wav	208	3	1.59041190147	3	-0.5	0.370292887029289	2.16666666666667	1.5
3_3	3	FALSE	33	3	self	spk3_33.wav	169	2	0.804607868195	3	-0.5	0.207112970711297	2.16666666666667	1.5
3_3	3	FALSE	12	3	self	spk3_12.wav	9	1	4.39567708969	3	-0.5	-0.46234309623431	2.16666666666667	1.5
3_3	3	FALSE	2	3	self	spk3_2.wav	51	1	0.953672885895	3	-0.5	-0.286610878661088	2.16666666666667	1.5
3_3	3	FALSE	60	3	self	spk3_60.wav	54	3	4.41359210014	3	-0.5	-0.274058577405858	2.16666666666667	1.5
3_3	3	FALSE	42	3	self	spk3_42.wav	67	2	5.78376698494	3	-0.5	-0.219665271966527	2.16666666666667	1.5
3_3	3	FALSE	59	3	self	spk3_59.wav	121	2	3.92905902863	3	-0.5	0.00627615062761511	2.16666666666667	1.5
3_3	3	FALSE	32	3	self	spk3_32.wav	202	3	0.904613018036	3	-0.5	0.345188284518828	2.16666666666667	1.5
3_3	3	FALSE	41	3	self	spk3_41.wav	55	3	5.29910898209	3	-0.5	-0.269874476987448	2.16666666666667	1.5
3_3	3	FALSE	46	3	self	spk3_46.wav	212	2	0.70175409317	3	-0.5	0.387029288702929	2.16666666666667	1.5
3_3	3	FALSE	15	3	self	spk3_15.wav	79	2	2.54225802422	3	-0.5	-0.169456066945607	2.16666666666667	1.5
3_3	3	FALSE	57	3	self	spk3_57.wav	32	2	1.12216615677	3	-0.5	-0.366108786610879	2.16666666666667	1.5
3_3	3	FALSE	18	3	self	spk3_18.wav	220	3	0.754420042038	3	-0.5	0.420502092050209	2.16666666666667	1.5
3_3	3	FALSE	34	3	self	spk3_34.wav	112	1	1.95706987381	3	-0.5	-0.0313807531380753	2.16666666666667	1.5
3_3	3	FALSE	40	3	self	spk3_40.wav	24	3	5.85069799423	3	-0.5	-0.399581589958159	2.16666666666667	1.5
3_3	3	FALSE	38	3	self	spk3_38.wav	156	2	3.01021718979	3	-0.5	0.152719665271967	2.16666666666667	1.5
3_3	3	FALSE	37	3	self	spk3_37.wav	90	2	3.60916185379	3	-0.5	-0.123430962343096	2.16666666666667	1.5
3_3	3	FALSE	7	3	self	spk3_7.wav	197	2	2.27483391762	3	-0.5	0.324267782426778	2.16666666666667	1.5
3_3	3	FALSE	27	3	self	spk3_27.wav	210	1	0.986946105957	3	-0.5	0.378661087866109	2.16666666666667	1.5
3_3	3	FALSE	16	3	self	spk3_16.wav	53	4	3.82652401924	3	-0.5	-0.278242677824268	2.16666666666667	1.5
3_3	3	FALSE	44	3	self	spk3_44.wav	201	2	1.13889288902	3	-0.5	0.341004184100418	2.16666666666667	1.5
3_3	3	FALSE	8	3	self	spk3_8.wav	93	1	0.972330093384	3	-0.5	-0.110878661087866	2.16666666666667	1.5
3_3	3	FALSE	21	3	self	spk3_21.wav	26	4	6.30148792267	3	-0.5	-0.391213389121339	2.16666666666667	1.5
3_3	3	FALSE	23	3	self	spk3_23.wav	237	2	4.47922301292	3	-0.5	0.49163179916318	2.16666666666667	1.5
3_3	3	FALSE	4	3	self	spk3_4.wav	187	1	1.50390791893	3	-0.5	0.282426778242678	2.16666666666667	1.5
3_6	3	FALSE	39	6	other	spk6_39.wav	4	2	4.94821286201	3	0.5	-0.48326359832636	2.16666666666667	5.5
3_6	3	FALSE	46	6	other	spk6_46.wav	139	4	1.8573141098	3	0.5	0.0815899581589958	2.16666666666667	5.5
3_6	3	FALSE	25	6	other	spk6_25.wav	102	1	1.43808102608	3	0.5	-0.0732217573221757	2.16666666666667	5.5
3_6	3	FALSE	16	6	other	spk6_16.wav	23	3	4.14646983147	3	0.5	-0.403765690376569	2.16666666666667	5.5
3_6	3	FALSE	34	6	other	spk6_34.wav	124	2	5.03187918663	3	0.5	0.0188284518828452	2.16666666666667	5.5
3_6	3	FALSE	26	6	other	spk6_26.wav	164	3	1.53993201256	3	0.5	0.186192468619247	2.16666666666667	5.5
3_6	3	FALSE	32	6	other	spk6_32.wav	152	3	1.1374900341	3	0.5	0.135983263598326	2.16666666666667	5.5
3_6	3	FALSE	41	6	other	spk6_41.wav	179	3	1.18796181679	3	0.5	0.248953974895398	2.16666666666667	5.5
3_6	3	FALSE	8	6	other	spk6_8.wav	135	4	1.10499405861	3	0.5	0.0648535564853556	2.16666666666667	5.5
3_6	3	FALSE	21	6	other	spk6_21.wav	20	4	1.00490808487	3	0.5	-0.416317991631799	2.16666666666667	5.5
3_6	3	FALSE	13	6	other	spk6_13.wav	142	4	0.169517993927	3	0.5	0.0941422594142259	2.16666666666667	5.5
3_6	3	FALSE	11	6	other	spk6_11.wav	104	4	0.535609006882	3	0.5	-0.0648535564853556	2.16666666666667	5.5
3_6	3	FALSE	42	6	other	spk6_42.wav	71	1	1.92449593544	3	0.5	-0.202928870292887	2.16666666666667	5.5
3_6	3	FALSE	20	6	other	spk6_20.wav	28	3	6.18474602699	3	0.5	-0.382845188284519	2.16666666666667	5.5
3_6	3	FALSE	18	6	other	spk6_18.wav	16	4	1.05405306816	3	0.5	-0.433054393305439	2.16666666666667	5.5
3_6	3	FALSE	50	6	other	spk6_50.wav	44	2	4.39675188065	3	0.5	-0.315899581589958	2.16666666666667	5.5
3_6	3	FALSE	35	6	other	spk6_35.wav	183	5	1.40384721756	3	0.5	0.265690376569038	2.16666666666667	5.5
3_6	3	FALSE	4	6	other	spk6_4.wav	46	2	4.07758498192	3	0.5	-0.307531380753138	2.16666666666667	5.5
3_6	3	FALSE	49	6	other	spk6_49.wav	194	5	2.25676107407	3	0.5	0.311715481171548	2.16666666666667	5.5
3_6	3	FALSE	43	6	other	spk6_43.wav	34	2	2.99189209938	3	0.5	-0.357740585774059	2.16666666666667	5.5
3_6	3	FALSE	59	6	other	spk6_59.wav	160	3	0.752680063248	3	0.5	0.169456066945607	2.16666666666667	5.5
3_6	3	FALSE	47	6	other	spk6_47.wav	148	5	2.5086081028	3	0.5	0.119246861924686	2.16666666666667	5.5
3_6	3	FALSE	55	6	other	spk6_55.wav	41	5	2.87618112564	3	0.5	-0.328451882845188	2.16666666666667	5.5
3_6	3	FALSE	9	6	other	spk6_9.wav	43	4	3.22714281082	3	0.5	-0.320083682008368	2.16666666666667	5.5
3_6	3	FALSE	33	6	other	spk6_33.wav	58	2	1.59019708633	3	0.5	-0.257322175732218	2.16666666666667	5.5
3_6	3	FALSE	52	6	other	spk6_52.wav	84	3	0.853577136993	3	0.5	-0.148535564853557	2.16666666666667	5.5
3_6	3	FALSE	14	6	other	spk6_14.wav	206	4	0.635596990585	3	0.5	0.361924686192469	2.16666666666667	5.5
3_6	3	FALSE	5	6	other	spk6_5.wav	207	3	0.986120939255	3	0.5	0.366108786610879	2.16666666666667	5.5
3_6	3	FALSE	15	6	other	spk6_15.wav	47	3	3.37660694122	3	0.5	-0.303347280334728	2.16666666666667	5.5
3_6	3	FALSE	40	6	other	spk6_40.wav	129	3	4.68120312691	3	0.5	0.0397489539748954	2.16666666666667	5.5
3_6	3	FALSE	54	6	other	spk6_54.wav	144	3	1.33949303627	3	0.5	0.102510460251046	2.16666666666667	5.5
3_6	3	FALSE	10	6	other	spk6_10.wav	37	3	7.53775382042	3	0.5	-0.345188284518828	2.16666666666667	5.5
3_6	3	FALSE	31	6	other	spk6_31.wav	11	2	6.11553883553	3	0.5	-0.45397489539749	2.16666666666667	5.5
3_6	3	FALSE	22	6	other	spk6_22.wav	92	1	0.353360891342	3	0.5	-0.115062761506276	2.16666666666667	5.5
3_6	3	FALSE	6	6	other	spk6_6.wav	214	6	0.787373065948	3	0.5	0.395397489539749	2.16666666666667	5.5
3_6	3	FALSE	56	6	other	spk6_56.wav	175	4	0.887367963791	3	0.5	0.232217573221757	2.16666666666667	5.5
3_6	3	FALSE	3	6	other	spk6_3.wav	56	1	2.25846600533	3	0.5	-0.265690376569038	2.16666666666667	5.5
3_6	3	FALSE	12	6	other	spk6_12.wav	204	5	1.28995990753	3	0.5	0.353556485355649	2.16666666666667	5.5
3_6	3	FALSE	2	6	other	spk6_2.wav	17	4	3.2434360981	3	0.5	-0.428870292887029	2.16666666666667	5.5
3_6	3	FALSE	53	6	other	spk6_53.wav	98	3	2.92697501183	3	0.5	-0.0899581589958159	2.16666666666667	5.5
3_6	3	FALSE	60	6	other	spk6_60.wav	140	4	0.838615894318	3	0.5	0.0857740585774058	2.16666666666667	5.5
3_6	3	FALSE	7	6	other	spk6_7.wav	181	3	2.91009116173	3	0.5	0.257322175732218	2.16666666666667	5.5
3_6	3	FALSE	17	6	other	spk6_17.wav	101	1	0.636785030365	3	0.5	-0.0774058577405858	2.16666666666667	5.5
3_6	3	FALSE	45	6	other	spk6_45.wav	223	4	0.819579124451	3	0.5	0.433054393305439	2.16666666666667	5.5
3_6	3	FALSE	37	6	other	spk6_37.wav	50	3	7.26951503754	3	0.5	-0.290794979079498	2.16666666666667	5.5
3_6	3	FALSE	23	6	other	spk6_23.wav	225	5	1.7738931179	3	0.5	0.441422594142259	2.16666666666667	5.5
3_6	3	FALSE	19	6	other	spk6_19.wav	65	1	4.17929697037	3	0.5	-0.228033472803347	2.16666666666667	5.5
3_6	3	FALSE	24	6	other	spk6_24.wav	66	3	4.66404795647	3	0.5	-0.223849372384937	2.16666666666667	5.5
3_6	3	FALSE	27	6	other	spk6_27.wav	228	3	0.402024030685	3	0.5	0.45397489539749	2.16666666666667	5.5
3_6	3	FALSE	51	6	other	spk6_51.wav	108	4	0.869130849838	3	0.5	-0.0481171548117155	2.16666666666667	5.5
3_6	3	FALSE	44	6	other	spk6_44.wav	177	4	0.688138008118	3	0.5	0.240585774058577	2.16666666666667	5.5
3_6	3	FALSE	38	6	other	spk6_38.wav	70	3	1.8245100975	3	0.5	-0.207112970711297	2.16666666666667	5.5
3_6	3	FALSE	58	6	other	spk6_58.wav	232	1	0.92205619812	3	0.5	0.47071129707113	2.16666666666667	5.5
3_6	3	FALSE	48	6	other	spk6_48.wav	73	4	2.39194107056	3	0.5	-0.194560669456067	2.16666666666667	5.5
3_6	3	FALSE	28	6	other	spk6_28.wav	113	2	1.59017801285	3	0.5	-0.0271966527196653	2.16666666666667	5.5
3_6	3	FALSE	30	6	other	spk6_30.wav	114	2	2.03941702843	3	0.5	-0.0230125523012552	2.16666666666667	5.5
3_6	3	FALSE	1	6	other	spk6_1.wav	236	4	0.90468621254	3	0.5	0.48744769874477	2.16666666666667	5.5
3_6	3	FALSE	36	6	other	spk6_36.wav	224	5	1.53814291954	3	0.5	0.437238493723849	2.16666666666667	5.5
3_6	3	FALSE	57	6	other	spk6_57.wav	198	5	0.434271097183	3	0.5	0.328451882845188	2.16666666666667	5.5
3_6	3	FALSE	29	6	other	spk6_29.wav	239	5	1.74081206322	3	0.5	0.5	2.16666666666667	5.5
4_1	4	E	16	1	other	spk1_16.wav	0	1	1.3391289711	4	0.5	-0.5	-0.533333333333333	4.4
4_1	4	E	54	1	other	spk1_54.wav	1	1	1.92206692696	4	0.5	-0.49581589958159	-0.533333333333333	4.4
4_1	4	E	29	1	other	spk1_29.wav	163	2	0.804723978043	4	0.5	0.182008368200837	-0.533333333333333	4.4
4_1	4	E	20	1	other	spk1_20.wav	124	2	1.25638699532	4	0.5	0.0188284518828452	-0.533333333333333	4.4
4_1	4	E	36	1	other	spk1_36.wav	44	3	0.387373924255	4	0.5	-0.315899581589958	-0.533333333333333	4.4
4_1	4	E	39	1	other	spk1_39.wav	5	1	0.969907999039	4	0.5	-0.47907949790795	-0.533333333333333	4.4
4_1	4	E	38	1	other	spk1_38.wav	220	2	0.821682929993	4	0.5	0.420502092050209	-0.533333333333333	4.4
4_1	4	E	46	1	other	spk1_46.wav	208	2	0.570339918137	4	0.5	0.370292887029289	-0.533333333333333	4.4
4_1	4	E	25	1	other	spk1_25.wav	169	2	1.37326097488	4	0.5	0.207112970711297	-0.533333333333333	4.4
4_1	4	E	50	1	other	spk1_50.wav	9	1	0.737338066101	4	0.5	-0.46234309623431	-0.533333333333333	4.4
4_1	4	E	8	1	other	spk1_8.wav	10	1	1.05269789696	4	0.5	-0.4581589958159	-0.533333333333333	4.4
4_1	4	E	3	1	other	spk1_3.wav	132	2	0.872017860413	4	0.5	0.0523012552301255	-0.533333333333333	4.4
4_1	4	E	7	1	other	spk1_7.wav	133	1	0.972023963928	4	0.5	0.0564853556485355	-0.533333333333333	4.4
4_1	4	E	58	1	other	spk1_58.wav	39	2	1.72202205658	4	0.5	-0.336820083682008	-0.533333333333333	4.4
4_1	4	E	57	1	other	spk1_57.wav	54	2	0.419229030609	4	0.5	-0.274058577405858	-0.533333333333333	4.4
4_1	4	E	22	1	other	spk1_22.wav	15	2	0.651898145676	4	0.5	-0.437238493723849	-0.533333333333333	4.4
4_1	4	E	47	1	other	spk1_47.wav	136	1	0.852284908295	4	0.5	0.0690376569037657	-0.533333333333333	4.4
4_1	4	E	18	1	other	spk1_18.wav	17	1	1.68911600113	4	0.5	-0.428870292887029	-0.533333333333333	4.4
4_1	4	E	1	1	other	spk1_1.wav	58	2	0.554713964462	4	0.5	-0.257322175732218	-0.533333333333333	4.4
4_1	4	E	42	1	other	spk1_42.wav	164	1	1.28816485405	4	0.5	0.186192468619247	-0.533333333333333	4.4
4_1	4	E	14	1	other	spk1_14.wav	113	2	0.487859964371	4	0.5	-0.0271966527196653	-0.533333333333333	4.4
4_1	4	E	40	1	other	spk1_40.wav	21	3	1.90692710876	4	0.5	-0.412133891213389	-0.533333333333333	4.4
4_1	4	E	31	1	other	spk1_31.wav	143	2	0.855203866959	4	0.5	0.0983263598326359	-0.533333333333333	4.4
4_1	4	E	49	1	other	spk1_49.wav	144	1	1.27237200737	4	0.5	0.102510460251046	-0.533333333333333	4.4
4_1	4	E	56	1	other	spk1_56.wav	24	2	2.37471294403	4	0.5	-0.399581589958159	-0.533333333333333	4.4
4_1	4	E	9	1	other	spk1_9.wav	105	2	0.32067489624	4	0.5	-0.0606694560669456	-0.533333333333333	4.4
4_1	4	E	2	1	other	spk1_2.wav	131	2	2.19079089165	4	0.5	0.0481171548117155	-0.533333333333333	4.4
4_1	4	E	51	1	other	spk1_51.wav	188	2	0.152781009674	4	0.5	0.286610878661088	-0.533333333333333	4.4
4_1	4	E	26	1	other	spk1_26.wav	149	2	0.670562982559	4	0.5	0.123430962343096	-0.533333333333333	4.4
4_1	4	E	32	1	other	spk1_32.wav	230	2	1.43919301033	4	0.5	0.46234309623431	-0.533333333333333	4.4
4_1	4	E	21	1	other	spk1_21.wav	70	2	1.23949980736	4	0.5	-0.207112970711297	-0.533333333333333	4.4
4_1	4	E	41	1	other	spk1_41.wav	84	2	0.303754806519	4	0.5	-0.148535564853557	-0.533333333333333	4.4
4_1	4	E	59	1	other	spk1_59.wav	237	2	0.988145828247	4	0.5	0.49163179916318	-0.533333333333333	4.4
4_1	4	E	11	1	other	spk1_11.wav	77	1	0.285357952118	4	0.5	-0.177824267782427	-0.533333333333333	4.4
4_1	4	E	55	1	other	spk1_55.wav	114	2	0.988778114319	4	0.5	-0.0230125523012552	-0.533333333333333	4.4
4_1	4	E	5	1	other	spk1_5.wav	88	2	1.54007482529	4	0.5	-0.131799163179916	-0.533333333333333	4.4
4_1	4	E	52	1	other	spk1_52.wav	80	2	0.618525981903	4	0.5	-0.165271966527197	-0.533333333333333	4.4
4_1	4	E	15	1	other	spk1_15.wav	162	2	3.11126089096	4	0.5	0.177824267782427	-0.533333333333333	4.4
4_1	4	E	13	1	other	spk1_13.wav	199	2	0.570671081543	4	0.5	0.332635983263598	-0.533333333333333	4.4
4_1	4	E	17	1	other	spk1_17.wav	43	2	0.535240888596	4	0.5	-0.320083682008368	-0.533333333333333	4.4
4_1	4	E	53	1	other	spk1_53.wav	218	2	1.23682808876	4	0.5	0.412133891213389	-0.533333333333333	4.4
4_1	4	E	33	1	other	spk1_33.wav	170	2	0.488255023956	4	0.5	0.211297071129707	-0.533333333333333	4.4
4_1	4	E	19	1	other	spk1_19.wav	176	2	0.754390001297	4	0.5	0.236401673640167	-0.533333333333333	4.4
4_1	4	E	10	1	other	spk1_10.wav	51	2	0.904546022415	4	0.5	-0.286610878661088	-0.533333333333333	4.4
4_1	4	E	28	1	other	spk1_28.wav	101	2	0.369869947433	4	0.5	-0.0774058577405858	-0.533333333333333	4.4
4_1	4	E	48	1	other	spk1_48.wav	79	2	0.855221986771	4	0.5	-0.169456066945607	-0.533333333333333	4.4
4_1	4	E	4	1	other	spk1_4.wav	171	2	0.186377048492	4	0.5	0.215481171548117	-0.533333333333333	4.4
4_1	4	E	23	1	other	spk1_23.wav	108	2	0.353803873062	4	0.5	-0.0481171548117155	-0.533333333333333	4.4
4_1	4	E	27	1	other	spk1_27.wav	225	2	0.353407144547	4	0.5	0.441422594142259	-0.533333333333333	4.4
4_1	4	E	37	1	other	spk1_37.wav	204	2	0.553791046143	4	0.5	0.353556485355649	-0.533333333333333	4.4
4_1	4	E	24	1	other	spk1_24.wav	94	2	1.37245607376	4	0.5	-0.106694560669456	-0.533333333333333	4.4
4_1	4	E	45	1	other	spk1_45.wav	63	2	0.0355610847473	4	0.5	-0.236401673640167	-0.533333333333333	4.4
4_1	4	E	30	1	other	spk1_30.wav	209	3	1.25544214249	4	0.5	0.374476987447699	-0.533333333333333	4.4
4_1	4	E	12	1	other	spk1_12.wav	234	1	0.571145057678	4	0.5	0.47907949790795	-0.533333333333333	4.4
4_1	4	E	35	1	other	spk1_35.wav	223	2	0.503397941589	4	0.5	0.433054393305439	-0.533333333333333	4.4
4_1	4	E	34	1	other	spk1_34.wav	103	2	0.520900964737	4	0.5	-0.0690376569037657	-0.533333333333333	4.4
4_1	4	E	6	1	other	spk1_6.wav	238	2	0.134090900421	4	0.5	0.49581589958159	-0.533333333333333	4.4
4_1	4	E	43	1	other	spk1_43.wav	211	3	1.58731603622	4	0.5	0.382845188284519	-0.533333333333333	4.4
4_1	4	E	44	1	other	spk1_44.wav	142	1	0.668485879898	4	0.5	0.0941422594142259	-0.533333333333333	4.4
4_1	4	E	60	1	other	spk1_60.wav	90	2	0.836335897446	4	0.5	-0.123430962343096	-0.533333333333333	4.4
4_15	4	E	39	15	other	spk15_39.wav	207	1	0.568352937698	4	0.5	0.366108786610879	-0.533333333333333	3.3
4_15	4	E	28	15	other	spk15_28.wav	126	1	0.303154945374	4	0.5	0.0271966527196653	-0.533333333333333	3.3
4_15	4	E	27	15	other	spk15_27.wav	189	1	0.453348875046	4	0.5	0.290794979079498	-0.533333333333333	3.3
4_15	4	E	10	15	other	spk15_10.wav	81	1	1.17058396339	4	0.5	-0.161087866108787	-0.533333333333333	3.3
4_15	4	E	35	15	other	spk15_35.wav	98	1	0.469996929169	4	0.5	-0.0899581589958159	-0.533333333333333	3.3
4_15	4	E	3	15	other	spk15_3.wav	166	1	2.00760102272	4	0.5	0.194560669456067	-0.533333333333333	3.3
4_15	4	E	19	15	other	spk15_19.wav	45	2	1.45413088799	4	0.5	-0.311715481171548	-0.533333333333333	3.3
4_15	4	E	55	15	other	spk15_55.wav	12	1	0.77077293396	4	0.5	-0.449790794979079	-0.533333333333333	3.3
4_15	4	E	21	15	other	spk15_21.wav	40	1	2.17362499237	4	0.5	-0.332635983263598	-0.533333333333333	3.3
4_15	4	E	59	15	other	spk15_59.wav	121	1	0.619628190994	4	0.5	0.00627615062761511	-0.533333333333333	3.3
4_15	4	E	49	15	other	spk15_49.wav	112	3	1.97163701057	4	0.5	-0.0313807531380753	-0.533333333333333	3.3
4_15	4	E	40	15	other	spk15_40.wav	177	2	0.870319128036	4	0.5	0.240585774058577	-0.533333333333333	3.3
4_15	4	E	34	15	other	spk15_34.wav	147	1	0.518523931503	4	0.5	0.115062761506276	-0.533333333333333	3.3
4_15	4	E	2	15	other	spk15_2.wav	193	1	0.286377906799	4	0.5	0.307531380753138	-0.533333333333333	3.3
4_15	4	E	13	15	other	spk15_13.wav	14	1	0.837610006332	4	0.5	-0.441422594142259	-0.533333333333333	3.3
4_15	4	E	17	15	other	spk15_17.wav	59	1	2.82619404793	4	0.5	-0.253138075313807	-0.533333333333333	3.3
4_15	4	E	52	15	other	spk15_52.wav	29	1	0.770483016968	4	0.5	-0.378661087866109	-0.533333333333333	3.3
4_15	4	E	33	15	other	spk15_33.wav	106	2	0.250810861588	4	0.5	-0.0564853556485356	-0.533333333333333	3.3
4_15	4	E	6	15	other	spk15_6.wav	192	1	0.519956827164	4	0.5	0.303347280334728	-0.533333333333333	3.3
4_15	4	E	22	15	other	spk15_22.wav	202	1	0.620172977448	4	0.5	0.345188284518828	-0.533333333333333	3.3
4_15	4	E	43	15	other	spk15_43.wav	206	1	0.453856945038	4	0.5	0.361924686192469	-0.533333333333333	3.3
4_15	4	E	42	15	other	spk15_42.wav	85	1	0.402773141861	4	0.5	-0.144351464435146	-0.533333333333333	3.3
4_15	4	E	58	15	other	spk15_58.wav	36	1	1.28926515579	4	0.5	-0.349372384937238	-0.533333333333333	3.3
4_15	4	E	56	15	other	spk15_56.wav	138	1	0.721425056458	4	0.5	0.0774058577405857	-0.533333333333333	3.3
4_15	4	E	9	15	other	spk15_9.wav	53	1	0.551545143127	4	0.5	-0.278242677824268	-0.533333333333333	3.3
4_15	4	E	30	15	other	spk15_30.wav	38	2	3.22703409195	4	0.5	-0.341004184100418	-0.533333333333333	3.3
4_15	4	E	44	15	other	spk15_44.wav	172	1	0.319730043411	4	0.5	0.219665271966527	-0.533333333333333	3.3
4_15	4	E	47	15	other	spk15_47.wav	228	1	1.03760695457	4	0.5	0.45397489539749	-0.533333333333333	3.3
4_15	4	E	53	15	other	spk15_53.wav	148	1	0.687757015228	4	0.5	0.119246861924686	-0.533333333333333	3.3
4_15	4	E	7	15	other	spk15_7.wav	215	1	1.87347006798	4	0.5	0.399581589958159	-0.533333333333333	3.3
4_15	4	E	20	15	other	spk15_20.wav	42	1	1.83966112137	4	0.5	-0.324267782426778	-0.533333333333333	3.3
4_15	4	E	36	15	other	spk15_36.wav	3	1	1.35585784912	4	0.5	-0.48744769874477	-0.533333333333333	3.3
4_15	4	E	48	15	other	spk15_48.wav	191	1	1.94160413742	4	0.5	0.299163179916318	-0.533333333333333	3.3
4_15	4	E	25	15	other	spk15_25.wav	146	1	1.15429592133	4	0.5	0.110878661087866	-0.533333333333333	3.3
4_15	4	E	41	15	other	spk15_41.wav	182	1	0.303256034851	4	0.5	0.261506276150628	-0.533333333333333	3.3
4_15	4	E	32	15	other	spk15_32.wav	210	2	1.35549116135	4	0.5	0.378661087866109	-0.533333333333333	3.3
4_15	4	E	60	15	other	spk15_60.wav	196	1	0.82101893425	4	0.5	0.320083682008368	-0.533333333333333	3.3
4_15	4	E	57	15	other	spk15_57.wav	161	1	0.670469999313	4	0.5	0.173640167364017	-0.533333333333333	3.3
