pp	group	sentence	spk_thisTrial	voice	wavfile	trial	rating	rt	participant	voiceC	trialC	pair
17	A	9	25	other	spk25_9.wav	3	4	0.704030036926	17	0.5	-0.423076923076923	17_25
17	A	9	17	self	spk17_9.wav	4	2	0.186157941818	17	-0.5	-0.397435897435897	17_17
17	A	2	7	other	spk7_2.wav	5	5	0.370921134949	17	0.5	-0.371794871794872	17_7
17	A	7	21	other	spk21_7.wav	6	2	0.97235584259	17	0.5	-0.346153846153846	17_21
17	A	8	25	other	spk25_8.wav	7	2	1.28903388977	17	0.5	-0.32051282051282	17_25
17	A	1	7	other	spk7_1.wav	8	3	2.25919985771	17	0.5	-0.294871794871795	17_7
17	A	5	21	other	spk21_5.wav	9	4	3.92749094963	17	0.5	-0.269230769230769	17_21
17	A	3	17	self	spk17_3.wav	10	2	0.335844039917	17	-0.5	-0.243589743589744	17_17
17	A	5	25	other	spk25_5.wav	11	6	1.38764190674	17	0.5	-0.217948717948718	17_25
17	A	4	25	other	spk25_4.wav	12	4	1.43914794922	17	0.5	-0.192307692307692	17_25
17	A	10	25	other	spk25_10.wav	13	3	1.40620112419	17	0.5	-0.166666666666667	17_25
17	A	6	25	other	spk25_6.wav	14	4	1.45411300659	17	0.5	-0.141025641025641	17_25
17	A	9	21	other	spk21_9.wav	15	2	0.286367177963	17	0.5	-0.115384615384615	17_21
17	A	1	17	self	spk17_1.wav	16	1	0.638017892838	17	-0.5	-0.0897435897435898	17_17
17	A	1	21	other	spk21_1.wav	17	6	0.570041894913	17	0.5	-0.0641025641025641	17_21
17	A	7	17	self	spk17_7.wav	18	2	1.00455117226	17	-0.5	-0.0384615384615384	17_17
17	A	3	25	other	spk25_3.wav	19	4	0.704851865768	17	0.5	-0.0128205128205128	17_25
17	A	4	21	other	spk21_4.wav	20	5	2.08976101875	17	0.5	0.0128205128205128	17_21
17	A	5	17	self	spk17_5.wav	21	2	2.42464399338	17	-0.5	0.0384615384615384	17_17
17	A	3	7	other	spk7_3.wav	22	5	1.38960814476	17	0.5	0.0641025641025641	17_7
17	A	2	17	self	spk17_2.wav	23	1	0.43678188324	17	-0.5	0.0897435897435898	17_17
17	A	2	25	other	spk25_2.wav	24	6	0.504177093506	17	0.5	0.115384615384615	17_25
17	A	6	21	other	spk21_6.wav	25	2	0.504287958145	17	0.5	0.141025641025641	17_21
17	A	6	7	other	spk7_6.wav	26	5	1.87154698372	17	0.5	0.166666666666667	17_7
17	A	4	7	other	spk7_4.wav	27	2	1.25325107574	17	0.5	0.192307692307692	17_7
17	A	7	25	other	spk25_7.wav	28	2	1.45582509041	17	0.5	0.217948717948718	17_25
17	A	7	7	other	spk7_7.wav	29	4	0.370172023773	17	0.5	0.243589743589744	17_7
17	A	5	7	other	spk7_5.wav	30	6	1.32174611092	17	0.5	0.269230769230769	17_7
17	A	2	21	other	spk21_2.wav	31	3	1.2057929039	17	0.5	0.294871794871795	17_21
17	A	1	25	other	spk25_1.wav	32	1	0.687739133835	17	0.5	0.32051282051282	17_25
17	A	4	17	self	spk17_4.wav	33	1	0.534742832184	17	-0.5	0.346153846153846	17_17
17	A	3	21	other	spk21_3.wav	34	5	2.74259901047	17	0.5	0.371794871794872	17_21
17	A	8	21	other	spk21_8.wav	35	6	1.11972212791	17	0.5	0.397435897435897	17_21
17	A	10	17	self	spk17_10.wav	36	3	1.28917908669	17	-0.5	0.423076923076923	17_17
17	A	6	17	self	spk17_6.wav	37	2	0.20063996315	17	-0.5	0.448717948717949	17_17
17	A	10	21	other	spk21_10.wav	38	6	0.504106044769	17	0.5	0.474358974358974	17_21
17	A	10	7	other	spk7_10.wav	39	6	0.68522310257	17	0.5	0.5	17_7
18	B	1	26	other	spk26_1.wav	0	4	0.938373088837	18	0.5	-0.5	18_26
18	B	5	11	other	spk11_5.wav	1	1	1.20580291748	18	0.5	-0.474358974358974	18_11
18	B	8	18	self	spk18_8.wav	2	3	2.04173803329	18	-0.5	-0.448717948717949	18_18
18	B	10	26	other	spk26_10.wav	3	5	1.70805096626	18	0.5	-0.423076923076923	18_26
18	B	7	18	self	spk18_7.wav	4	2	2.29146003723	18	-0.5	-0.397435897435897	18_18
18	B	10	11	other	spk11_10.wav	5	4	1.13876414299	18	0.5	-0.371794871794872	18_11
18	B	6	26	other	spk26_6.wav	6	5	2.0893239975	18	0.5	-0.346153846153846	18_26
18	B	2	26	other	spk26_2.wav	7	5	1.7379128933	18	0.5	-0.32051282051282	18_26
18	B	9	11	other	spk11_9.wav	8	4	0.955011844635	18	0.5	-0.294871794871795	18_11
18	B	4	26	other	spk26_4.wav	9	2	1.23749494553	18	0.5	-0.269230769230769	18_26
18	B	4	23	other	spk23_4.wav	10	2	1.03838706017	18	0.5	-0.243589743589744	18_23
18	B	3	26	other	spk26_3.wav	11	1	2.04048299789	18	0.5	-0.217948717948718	18_26
18	B	3	11	other	spk11_3.wav	12	2	1.42260694504	18	0.5	-0.192307692307692	18_11
18	B	5	23	other	spk23_5.wav	13	2	2.22513699532	18	0.5	-0.166666666666667	18_23
18	B	7	23	other	spk23_7.wav	14	3	1.21988797188	18	0.5	-0.141025641025641	18_23
18	B	9	18	self	spk18_9.wav	15	1	0.253173112869	18	-0.5	-0.115384615384615	18_18
18	B	4	11	other	spk11_4.wav	16	1	1.53784680367	18	0.5	-0.0897435897435898	18_11
18	B	1	23	other	spk23_1.wav	17	2	0.570719003677	18	0.5	-0.0641025641025641	18_23
18	B	1	18	self	spk18_1.wav	18	3	1.12265300751	18	-0.5	-0.0384615384615384	18_18
18	B	8	26	other	spk26_8.wav	19	3	5.78341007233	18	0.5	-0.0128205128205128	18_26
18	B	8	23	other	spk23_8.wav	20	4	1.22083187103	18	0.5	0.0128205128205128	18_23
18	B	9	23	other	spk23_9.wav	21	1	1.9070649147	18	0.5	0.0384615384615384	18_23
18	B	6	11	other	spk11_6.wav	22	2	0.701842069626	18	0.5	0.0641025641025641	18_11
18	B	9	26	other	spk26_9.wav	23	3	1.43986487389	18	0.5	0.0897435897435898	18_26
18	B	6	18	self	spk18_6.wav	24	2	0.671324014664	18	-0.5	0.115384615384615	18_18
18	B	7	11	other	spk11_7.wav	25	3	2.39144706726	18	0.5	0.141025641025641	18_11
18	B	10	18	self	spk18_10.wav	26	2	3.96108293533	18	-0.5	0.166666666666667	18_18
18	B	3	23	other	spk23_3.wav	27	1	0.502274036407	18	0.5	0.192307692307692	18_23
18	B	4	18	self	spk18_4.wav	28	2	2.50869202614	18	-0.5	0.217948717948718	18_18
18	B	2	23	other	spk23_2.wav	29	2	0.184208869934	18	0.5	0.243589743589744	18_23
18	B	7	26	other	spk26_7.wav	30	4	0.904907941818	18	0.5	0.269230769230769	18_26
18	B	5	18	self	spk18_5.wav	31	1	0.586201906204	18	-0.5	0.294871794871795	18_18
18	B	3	18	self	spk18_3.wav	32	1	2.12450289726	18	-0.5	0.32051282051282	18_18
18	B	2	11	other	spk11_2.wav	33	2	2.57581114769	18	0.5	0.346153846153846	18_11
18	B	2	18	self	spk18_2.wav	34	2	0.2707259655	18	-0.5	0.371794871794872	18_18
18	B	5	26	other	spk26_5.wav	35	4	1.82372093201	18	0.5	0.397435897435897	18_26
18	B	8	11	other	spk11_8.wav	36	3	0.95503616333	18	0.5	0.423076923076923	18_11
18	B	6	23	other	spk23_6.wav	37	3	0.819499015808	18	0.5	0.448717948717949	18_23
18	B	1	11	other	spk11_1.wav	38	2	3.27726078033	18	0.5	0.474358974358974	18_11
18	B	10	23	other	spk23_10.wav	39	2	1.74051785469	18	0.5	0.5	18_23
19	FALSE	2	16	other	spk16_2.wav	0	3	2.05669188499	19	0.5	-0.5	19_16
19	FALSE	5	6	other	spk6_5.wav	1	3	2.07584095001	19	0.5	-0.474358974358974	19_6
19	FALSE	5	3	other	spk3_5.wav	2	4	0.839275121689	19	0.5	-0.448717948717949	19_3
19	FALSE	8	3	other	spk3_8.wav	3	2	2.10772109032	19	0.5	-0.423076923076923	19_3
19	FALSE	3	3	other	spk3_3.wav	4	4	2.79387283325	19	0.5	-0.397435897435897	19_3
19	FALSE	7	16	other	spk16_7.wav	5	4	2.40842795372	19	0.5	-0.371794871794872	19_16
19	FALSE	6	3	other	spk3_6.wav	6	5	2.59300494194	19	0.5	-0.346153846153846	19_3
19	FALSE	9	19	self	spk19_9.wav	7	1	1.53713679314	19	-0.5	-0.32051282051282	19_19
19	FALSE	10	6	other	spk6_10.wav	8	5	2.15659999847	19	0.5	-0.294871794871795	19_6
19	FALSE	6	16	other	spk16_6.wav	9	2	1.6234459877	19	0.5	-0.269230769230769	19_16
19	FALSE	1	16	other	spk16_1.wav	10	2	2.62658405304	19	0.5	-0.243589743589744	19_16
19	FALSE	6	6	other	spk6_6.wav	11	4	1.72131109238	19	0.5	-0.217948717948718	19_6
19	FALSE	9	16	other	spk16_9.wav	12	3	1.05590510368	19	0.5	-0.192307692307692	19_16
19	FALSE	7	19	self	spk19_7.wav	13	5	2.03851103783	19	-0.5	-0.166666666666667	19_19
19	FALSE	3	6	other	spk6_3.wav	14	4	1.72439098358	19	0.5	-0.141025641025641	19_6
19	FALSE	5	19	self	spk19_5.wav	15	2	1.50588607788	19	-0.5	-0.115384615384615	19_19
19	FALSE	2	3	other	spk3_2.wav	16	2	1.93892502785	19	0.5	-0.0897435897435898	19_3
19	FALSE	5	16	other	spk16_5.wav	17	3	0.938035964966	19	0.5	-0.0641025641025641	19_16
19	FALSE	10	19	self	spk19_10.wav	18	4	1.42250084877	19	-0.5	-0.0384615384615384	19_19
19	FALSE	7	6	other	spk6_7.wav	19	3	1.43989801407	19	0.5	-0.0128205128205128	19_6
19	FALSE	9	6	other	spk6_9.wav	20	3	2.29160809517	19	0.5	0.0128205128205128	19_6
19	FALSE	8	16	other	spk16_8.wav	21	2	1.0718100071	19	0.5	0.0384615384615384	19_16
19	FALSE	2	19	self	spk19_2.wav	22	2	1.28673386574	19	-0.5	0.0641025641025641	19_19
19	FALSE	3	19	self	spk19_3.wav	23	2	1.75446486473	19	-0.5	0.0897435897435898	19_19
19	FALSE	1	19	self	spk19_1.wav	24	2	1.6232919693	19	-0.5	0.115384615384615	19_19
19	FALSE	7	3	other	spk3_7.wav	25	4	2.52364897728	19	0.5	0.141025641025641	19_3
19	FALSE	1	6	other	spk6_1.wav	26	4	2.4946269989	19	0.5	0.166666666666667	19_6
19	FALSE	10	16	other	spk16_10.wav	27	3	2.60782003403	19	0.5	0.192307692307692	19_16
19	FALSE	10	3	other	spk3_10.wav	28	4	2.87431383133	19	0.5	0.217948717948718	19_3
19	FALSE	4	16	other	spk16_4.wav	29	3	2.29093503952	19	0.5	0.243589743589744	19_16
19	FALSE	4	3	other	spk3_4.wav	30	2	1.84129190445	19	0.5	0.269230769230769	19_3
19	FALSE	2	6	other	spk6_2.wav	31	6	1.38849806786	19	0.5	0.294871794871795	19_6
19	FALSE	1	3	other	spk3_1.wav	32	2	1.83782982826	19	0.5	0.32051282051282	19_3
19	FALSE	4	19	self	spk19_4.wav	33	1	1.03858494759	19	-0.5	0.346153846153846	19_19
19	FALSE	4	6	other	spk6_4.wav	34	3	2.44204115868	19	0.5	0.371794871794872	19_6
19	FALSE	9	3	other	spk3_9.wav	35	2	1.27089691162	19	0.5	0.397435897435897	19_3
19	FALSE	3	16	other	spk16_3.wav	36	2	2.45700597763	19	0.5	0.423076923076923	19_16
19	FALSE	8	19	self	spk19_8.wav	37	2	1.84343385696	19	-0.5	0.448717948717949	19_19
19	FALSE	8	6	other	spk6_8.wav	38	5	1.95725703239	19	0.5	0.474358974358974	19_6
19	FALSE	6	19	self	spk19_6.wav	39	3	2.62606906891	19	-0.5	0.5	19_19
2	D	5	20	other	spk20_5.wav	0	4	2.20931386948	2	0.5	-0.5	2_20
2	D	8	9	other	spk9_8.wav	1	2	1.27302098274	2	0.5	-0.474358974358974	2_9
2	D	5	2	self	spk2_5.wav	2	2	1.62457609177	2	-0.5	-0.448717948717949	2_2
2	D	4	20	other	spk20_4.wav	3	2	1.35687088966	2	0.5	-0.423076923076923	2_20
2	D	1	20	other	spk20_1.wav	4	3	1.05577421188	2	0.5	-0.397435897435897	2_20
2	D	2	9	other	spk9_2.wav	5	2	2.60903596878	2	0.5	-0.371794871794872	2_9
2	D	4	2	self	spk2_4.wav	6	2	1.39011597633	2	-0.5	-0.346153846153846	2_2
2	D	9	20	other	spk20_9.wav	7	2	1.35713601112	2	0.5	-0.32051282051282	2_20
2	D	7	2	self	spk2_7.wav	8	3	1.03967499733	2	-0.5	-0.294871794871795	2_2
2	D	8	20	other	spk20_8.wav	9	4	0.871963977814	2	0.5	-0.269230769230769	2_20
2	D	3	20	other	spk20_3.wav	10	2	1.3067009449	2	0.5	-0.243589743589744	2_20
2	D	3	2	self	spk2_3.wav	11	1	1.6916949749	2	-0.5	-0.217948717948718	2_2
2	D	9	12	other	spk12_9.wav	12	3	3.16247582436	2	0.5	-0.192307692307692	2_12
2	D	10	20	other	spk20_10.wav	13	4	1.57181692123	2	0.5	-0.166666666666667	2_20
2	D	10	12	other	spk12_10.wav	14	2	1.08926486969	2	0.5	-0.141025641025641	2_12
2	D	10	9	other	spk9_10.wav	15	2	1.84150099754	2	0.5	-0.115384615384615	2_9
2	D	1	9	other	spk9_1.wav	16	3	1.18727898598	2	0.5	-0.0897435897435898	2_9
2	D	7	9	other	spk9_7.wav	17	4	1.55736398697	2	0.5	-0.0641025641025641	2_9
2	D	7	20	other	spk20_7.wav	18	5	1.77483487129	2	0.5	-0.0384615384615384	2_20
2	D	2	12	other	spk12_2.wav	19	3	1.30477619171	2	0.5	-0.0128205128205128	2_12
2	D	3	12	other	spk12_3.wav	20	2	2.4078950882	2	0.5	0.0128205128205128	2_12
2	D	5	12	other	spk12_5.wav	21	3	1.30672717094	2	0.5	0.0384615384615384	2_12
2	D	9	9	other	spk9_9.wav	22	2	0.336783885956	2	0.5	0.0641025641025641	2_9
2	D	8	2	self	spk2_8.wav	23	2	1.02232098579	2	-0.5	0.0897435897435898	2_2
2	D	5	9	other	spk9_5.wav	24	1	0.521570920944	2	0.5	0.115384615384615	2_9
2	D	6	2	self	spk2_6.wav	25	1	1.00597810745	2	-0.5	0.141025641025641	2_2
2	D	4	12	other	spk12_4.wav	26	3	0.286844015121	2	0.5	0.166666666666667	2_12
2	D	1	2	self	spk2_1.wav	27	2	1.94185209274	2	-0.5	0.192307692307692	2_2
2	D	2	20	other	spk20_2.wav	28	3	2.50803399086	2	0.5	0.217948717948718	2_20
2	D	10	2	self	spk2_10.wav	29	2	1.03908491135	2	-0.5	0.243589743589744	2_2
2	D	3	9	other	spk9_3.wav	30	3	0.704823970795	2	0.5	0.269230769230769	2_9
2	D	6	20	other	spk20_6.wav	31	2	2.54379487038	2	0.5	0.294871794871795	2_20
2	D	8	12	other	spk12_8.wav	32	1	0.986707925797	2	0.5	0.32051282051282	2_12
2	D	6	9	other	spk9_6.wav	33	3	0.85515499115	2	0.5	0.346153846153846	2_9
2	D	9	2	self	spk2_9.wav	34	1	0.638393163681	2	-0.5	0.371794871794872	2_2
2	D	7	12	other	spk12_7.wav	35	4	1.14017796516	2	0.5	0.397435897435897	2_12
2	D	1	12	other	spk12_1.wav	36	2	0.85519194603	2	0.5	0.423076923076923	2_12
2	D	4	9	other	spk9_4.wav	37	3	0.286870956421	2	0.5	0.448717948717949	2_9
2	D	2	2	self	spk2_2.wav	38	2	0.504171133041	2	-0.5	0.474358974358974	2_2
2	D	6	12	other	spk12_6.wav	39	1	0.956295013428	2	0.5	0.5	2_12
20	D	7	2	other	spk2_7.wav	0	5	1.82181811333	20	0.5	-0.5	20_2
20	D	2	12	other	spk12_2.wav	1	3	1.70416498184	20	0.5	-0.474358974358974	20_12
20	D	4	2	other	spk2_4.wav	2	4	1.139564991	20	0.5	-0.448717948717949	20_2
20	D	4	9	other	spk9_4.wav	3	3	2.09193706512	20	0.5	-0.423076923076923	20_9
20	D	3	2	other	spk2_3.wav	4	5	0.788349866867	20	0.5	-0.397435897435897	20_2
20	D	9	20	self	spk20_9.wav	5	3	0.654970169067	20	-0.5	-0.371794871794872	20_20
20	D	3	12	other	spk12_3.wav	6	2	2.14138317108	20	0.5	-0.346153846153846	20_12
20	D	1	20	self	spk20_1.wav	7	4	2.07492899895	20	-0.5	-0.32051282051282	20_20
20	D	2	9	other	spk9_2.wav	8	3	1.79039812088	20	0.5	-0.294871794871795	20_9
20	D	10	20	self	spk20_10.wav	9	3	1.25615501404	20	-0.5	-0.269230769230769	20_20
20	D	10	9	other	spk9_10.wav	10	4	1.68933296204	20	0.5	-0.243589743589744	20_9
20	D	8	12	other	spk12_8.wav	11	2	0.805305957794	20	0.5	-0.217948717948718	20_12
20	D	9	2	other	spk2_9.wav	12	2	0.72095990181	20	0.5	-0.192307692307692	20_2
20	D	3	9	other	spk9_3.wav	13	3	0.671128988266	20	0.5	-0.166666666666667	20_9
20	D	8	2	other	spk2_8.wav	14	4	1.05279684067	20	0.5	-0.141025641025641	20_2
20	D	6	9	other	spk9_6.wav	15	4	1.52282691002	20	0.5	-0.115384615384615	20_9
20	D	5	2	other	spk2_5.wav	16	3	2.59207081795	20	0.5	-0.0897435897435898	20_2
20	D	5	12	other	spk12_5.wav	17	3	1.00562596321	20	0.5	-0.0641025641025641	20_12
20	D	7	12	other	spk12_7.wav	18	2	1.4395198822	20	0.5	-0.0384615384615384	20_12
20	D	6	12	other	spk12_6.wav	19	3	1.58816885948	20	0.5	-0.0128205128205128	20_12
20	D	4	12	other	spk12_4.wav	20	3	1.25613594055	20	0.5	0.0128205128205128	20_12
20	D	4	20	self	spk20_4.wav	21	2	1.10570597649	20	-0.5	0.0384615384615384	20_20
20	D	5	9	other	spk9_5.wav	22	2	0.720813989639	20	0.5	0.0641025641025641	20_9
20	D	6	2	other	spk2_6.wav	23	5	0.370114088058	20	0.5	0.0897435897435898	20_2
20	D	1	12	other	spk12_1.wav	24	3	0.570016145706	20	0.5	0.115384615384615	20_12
20	D	2	20	self	spk20_2.wav	25	3	1.40504693985	20	-0.5	0.141025641025641	20_20
20	D	5	20	self	spk20_5.wav	26	2	0.854635953903	20	-0.5	0.166666666666667	20_20
20	D	9	9	other	spk9_9.wav	27	2	2.2584168911	20	0.5	0.192307692307692	20_9
20	D	9	12	other	spk12_9.wav	28	2	1.58949184418	20	0.5	0.217948717948718	20_12
20	D	6	20	self	spk20_6.wav	29	1	0.153251886368	20	-0.5	0.243589743589744	20_20
20	D	7	20	self	spk20_7.wav	30	2	1.30587506294	20	-0.5	0.269230769230769	20_20
20	D	8	20	self	spk20_8.wav	31	2	0.687664985657	20	-0.5	0.294871794871795	20_20
20	D	8	9	other	spk9_8.wav	32	3	1.0385529995	20	0.5	0.32051282051282	20_9
20	D	1	2	other	spk2_1.wav	33	4	1.33678722382	20	0.5	0.346153846153846	20_2
20	D	10	12	other	spk12_10.wav	34	2	0.721416950226	20	0.5	0.371794871794872	20_12
20	D	2	2	other	spk2_2.wav	35	5	0.988368988037	20	0.5	0.397435897435897	20_2
20	D	3	20	self	spk20_3.wav	36	3	2.90991210938	20	-0.5	0.423076923076923	20_20
20	D	7	9	other	spk9_7.wav	37	4	0.93844294548	20	0.5	0.448717948717949	20_9
20	D	10	2	other	spk2_10.wav	38	5	0.904923915863	20	0.5	0.474358974358974	20_2
20	D	1	9	other	spk9_1.wav	39	2	0.670761823654	20	0.5	0.5	20_9
21	A	5	17	other	spk17_5.wav	0	4	5.86516308784	21	0.5	-0.5	21_17
21	A	9	17	other	spk17_9.wav	1	3	3.56268787384	21	0.5	-0.474358974358974	21_17
21	A	8	21	self	spk21_8.wav	2	2	0.803244829178	21	-0.5	-0.448717948717949	21_21
21	A	2	17	other	spk17_2.wav	3	4	0.485809087753	21	0.5	-0.423076923076923	21_17
21	A	6	21	self	spk21_6.wav	4	2	1.20358610153	21	-0.5	-0.397435897435897	21_21
21	A	1	17	other	spk17_1.wav	5	3	5.0990960598	21	0.5	-0.371794871794872	21_17
21	A	2	21	self	spk21_2.wav	6	2	0.202461004257	21	-0.5	-0.346153846153846	21_21
21	A	9	7	other	spk7_9.wav	7	3	1.7555809021	21	0.5	-0.32051282051282	21_7
21	A	1	7	other	spk7_1.wav	8	3	3.02700686455	21	0.5	-0.294871794871795	21_7
21	A	7	25	other	spk25_7.wav	9	2	1.03871512413	21	0.5	-0.269230769230769	21_25
21	A	8	25	other	spk25_8.wav	10	2	2.95830488205	21	0.5	-0.243589743589744	21_25
21	A	10	21	self	spk21_10.wav	11	1	5.71569108963	21	-0.5	-0.217948717948718	21_21
21	A	6	25	other	spk25_6.wav	12	3	2.12505793571	21	0.5	-0.192307692307692	21_25
21	A	1	21	self	spk21_1.wav	13	2	2.40733098984	21	-0.5	-0.166666666666667	21_21
21	A	8	17	other	spk17_8.wav	14	3	2.42361903191	21	0.5	-0.141025641025641	21_17
21	A	4	25	other	spk25_4.wav	15	3	4.22954392433	21	0.5	-0.115384615384615	21_25
21	A	2	25	other	spk25_2.wav	16	2	2.94373202324	21	0.5	-0.0897435897435898	21_25
21	A	6	17	other	spk17_6.wav	17	3	2.25799298286	21	0.5	-0.0641025641025641	21_17
21	A	3	7	other	spk7_3.wav	18	3	2.44135189056	21	0.5	-0.0384615384615384	21_7
21	A	8	7	other	spk7_8.wav	19	4	0.419324874878	21	0.5	-0.0128205128205128	21_7
21	A	5	25	other	spk25_5.wav	20	2	0.570024967194	21	0.5	0.0128205128205128	21_25
21	A	4	7	other	spk7_4.wav	21	2	1.62163281441	21	0.5	0.0384615384615384	21_7
21	A	3	21	self	spk21_3.wav	22	2	0.805238962173	21	-0.5	0.0641025641025641	21_21
21	A	2	7	other	spk7_2.wav	23	4	0.220146894455	21	0.5	0.0897435897435898	21_7
21	A	4	17	other	spk17_4.wav	24	3	3.11010813713	21	0.5	0.115384615384615	21_17
21	A	10	7	other	spk7_10.wav	25	4	3.3264670372	21	0.5	0.141025641025641	21_7
21	A	5	21	self	spk21_5.wav	26	3	0.720196962357	21	-0.5	0.166666666666667	21_21
21	A	3	25	other	spk25_3.wav	27	2	0.519177913666	21	0.5	0.192307692307692	21_25
21	A	7	7	other	spk7_7.wav	28	4	0.971385955811	21	0.5	0.217948717948718	21_7
21	A	10	25	other	spk25_10.wav	29	2	2.38976407051	21	0.5	0.243589743589744	21_25
21	A	4	21	self	spk21_4.wav	30	1	3.36150693893	21	-0.5	0.269230769230769	21_21
21	A	9	25	other	spk25_9.wav	31	2	2.0239841938	21	0.5	0.294871794871795	21_25
21	A	6	7	other	spk7_6.wav	32	5	2.12488603592	21	0.5	0.32051282051282	21_7
21	A	7	21	self	spk21_7.wav	33	2	0.787895917892	21	-0.5	0.346153846153846	21_21
21	A	5	7	other	spk7_5.wav	34	3	2.25839090347	21	0.5	0.371794871794872	21_7
21	A	1	25	other	spk25_1.wav	35	2	0.735926866531	21	0.5	0.397435897435897	21_25
21	A	10	17	other	spk17_10.wav	36	4	1.05535101891	21	0.5	0.423076923076923	21_17
21	A	3	17	other	spk17_3.wav	37	2	1.03920912743	21	0.5	0.448717948717949	21_17
21	A	9	21	self	spk21_9.wav	38	2	0.237233877182	21	-0.5	0.474358974358974	21_21
21	A	7	17	other	spk17_7.wav	39	3	1.90701603889	21	0.5	0.5	21_17
23	B	7	23	self	spk23_7.wav	0	1	0.704184055328	23	-0.5	-0.5	23_23
23	B	10	26	other	spk26_10.wav	1	6	0.60190987587	23	0.5	-0.474358974358974	23_26
23	B	2	26	other	spk26_2.wav	2	6	0.0364880561829	23	0.5	-0.448717948717949	23_26
23	B	6	26	other	spk26_6.wav	3	6	0.254381895065	23	0.5	-0.423076923076923	23_26
23	B	10	18	other	spk18_10.wav	4	1	0.720209121704	23	0.5	-0.397435897435897	23_18
23	B	4	26	other	spk26_4.wav	5	3	2.97570300102	23	0.5	-0.371794871794872	23_26
23	B	6	18	other	spk18_6.wav	6	3	0.303005933762	23	0.5	-0.346153846153846	23_18
23	B	5	26	other	spk26_5.wav	7	4	1.32294988632	23	0.5	-0.32051282051282	23_26
23	B	9	23	self	spk23_9.wav	8	1	0.101541996002	23	-0.5	-0.294871794871795	23_23
23	B	2	23	self	spk23_2.wav	9	1	0.118035793304	23	-0.5	-0.269230769230769	23_23
23	B	8	11	other	spk11_8.wav	10	3	1.55642700195	23	0.5	-0.243589743589744	23_11
23	B	7	11	other	spk11_7.wav	11	5	1.32236814499	23	0.5	-0.217948717948718	23_11
23	B	10	23	self	spk23_10.wav	12	3	1.20606279373	23	-0.5	-0.192307692307692	23_23
23	B	3	23	self	spk23_3.wav	13	1	0.720779180527	23	-0.5	-0.166666666666667	23_23
23	B	4	18	other	spk18_4.wav	14	2	0.387695074081	23	0.5	-0.141025641025641	23_18
23	B	4	11	other	spk11_4.wav	15	3	5.48180890083	23	0.5	-0.115384615384615	23_11
23	B	4	23	self	spk23_4.wav	16	1	1.0219681263	23	-0.5	-0.0897435897435898	23_23
23	B	5	18	other	spk18_5.wav	17	4	1.74045681953	23	0.5	-0.0641025641025641	23_18
23	B	3	26	other	spk26_3.wav	18	2	0.668641090393	23	0.5	-0.0384615384615384	23_26
23	B	2	18	other	spk18_2.wav	19	2	3.22695183754	23	0.5	-0.0128205128205128	23_18
23	B	7	26	other	spk26_7.wav	20	6	0.286029815674	23	0.5	0.0128205128205128	23_26
23	B	1	26	other	spk26_1.wav	21	6	0.552832841873	23	0.5	0.0384615384615384	23_26
23	B	1	18	other	spk18_1.wav	22	1	0.200665950775	23	0.5	0.0641025641025641	23_18
23	B	6	23	self	spk23_6.wav	23	1	0.437436103821	23	-0.5	0.0897435897435898	23_23
23	B	6	11	other	spk11_6.wav	24	5	0.604382038116	23	0.5	0.115384615384615	23_11
23	B	2	11	other	spk11_2.wav	25	5	0.0526049137115	23	0.5	0.141025641025641	23_11
23	B	10	11	other	spk11_10.wav	26	5	0.737313985825	23	0.5	0.166666666666667	23_11
23	B	3	18	other	spk18_3.wav	27	2	1.70685911179	23	0.5	0.192307692307692	23_18
23	B	9	18	other	spk18_9.wav	28	2	2.05752801895	23	0.5	0.217948717948718	23_18
23	B	9	26	other	spk26_9.wav	29	2	1.13864994049	23	0.5	0.243589743589744	23_26
23	B	8	18	other	spk18_8.wav	30	2	0.619390964508	23	0.5	0.269230769230769	23_18
23	B	8	26	other	spk26_8.wav	31	5	0.419942140579	23	0.5	0.294871794871795	23_26
23	B	9	11	other	spk11_9.wav	32	5	0.887820959091	23	0.5	0.32051282051282	23_11
23	B	5	11	other	spk11_5.wav	33	3	1.05528497696	23	0.5	0.346153846153846	23_11
23	B	5	23	self	spk23_5.wav	34	1	0.402853012085	23	-0.5	0.371794871794872	23_23
23	B	8	23	self	spk23_8.wav	35	1	0.52063202858	23	-0.5	0.397435897435897	23_23
23	B	1	11	other	spk11_1.wav	36	1	0.735846042633	23	0.5	0.423076923076923	23_11
23	B	1	23	self	spk23_1.wav	37	1	0.0690040588379	23	-0.5	0.448717948717949	23_23
23	B	7	18	other	spk18_7.wav	38	1	1.77340602875	23	0.5	0.474358974358974	23_18
23	B	3	11	other	spk11_3.wav	39	3	0.904479980469	23	0.5	0.5	23_11
24	E	9	1	other	spk1_9.wav	0	3	3.36016201973	24	0.5	-0.5	24_1
24	E	4	24	self	spk24_4.wav	1	2	8.50511908531	24	-0.5	-0.474358974358974	24_24
24	E	7	15	other	spk15_7.wav	2	2	2.77669405937	24	0.5	-0.448717948717949	24_15
24	E	2	24	self	spk24_2.wav	3	2	3.26009988785	24	-0.5	-0.423076923076923	24_24
24	E	3	15	other	spk15_3.wav	4	2	0.838459014893	24	0.5	-0.397435897435897	24_15
24	E	5	1	other	spk1_5.wav	5	2	1.6065120697	24	0.5	-0.371794871794872	24_1
